id,comment_id,revision_id,parent_revision,file_name,line_number,review_comment,comment_group
740,9fdfeff1_6ac272eb,34f815817cc3b85a6ce6ea5101e2d9b82fb3c46e,054eb3a652f340d819f1b04567d0ed5e207ed733,nova/tests/functional/libvirt/test_reshape.py,139,Would be nice if these were defined in a variable in fakelibvirt so we didn't have to know where these are coming from and how they are matched up.,FUNCTION
741,9fdfeff1_b35ffbe3,26a3a718cbdaa6d3aa5121b684c5752724a572d6,3cfcd117ce7ddb5a8d94396191cde559db73fb86,nova/virt/xenapi/agent.py,431,"If the issue is that the command succeeds (exit code 0 presumably) despite printing to stderr, perhaps the right answer is to base your failure condition on the exit code rather than the emptiness of the stderr stream.

One way to do this would be:

 try:
     out, err = processutils.execute(..., check_exit_code=True)
     if err:
         LOG.warning(""OpenSSL stderr: %s"", err)
     return out
 except processutils.ProcessExecutionError as e:
     raise RuntimeError(
         _('OpenSSL errored with exit code %(exit_code)d: %(stderr)s') %
         {'exit_code': e.exit_code, 'stderr': e.stderr})",FUNCTION
742,3f79a3b5_32e399a1,799cbf1885975a0ea6f11c01100cb0fb91eaf06d,c9dca64fa64005e5bea327f06a7a3f4821ab72b1,nova/tests/fixtures.py,824,"It is nice to ignore such many warning messages at this time.
I feel it is nice to write NOTE which explains we can remove this 'ignore' after removing mox from all unit tests as Natsume-san is doing.",DISCUSS
743,9fdfeff1_4cd5b742,6cd52cfe9e2abe16a2a2a75659a031e07ad345e0,c1fb445b8d94e69d7878fad60c4653650052313a,nova/tests/functional/test_servers.py,2530,nit: this is copy/paste but doesn't make sense here since it's going to trigger the failure,EVOLVE
744,9fdfeff1_1f150a40,5158327bc8a2fbc4c3cabcf3fd964e5f61285fa1,89c2d1056b3f37bad243c7468d974ded71336a0f,nova/conf/libvirt.py,745,ignore,EVOLVE
745,9fdfeff1_8e67ca4d,9cb825b0147af3b191ea2989e5187e4afdadcb15,104d79d8dd05fc49c4160b759d43291b874c5d28,nova/conf/base.py,29,"this lets us remove some validation, see comment in utils.py",FUNCTION
746,3f79a3b5_ceec2429,b5f5da43032f1d7c4e57c2aa6ab3da526d03bf51,3b2e42f37152a539472782ad1d71c1f951c0343b,nova/compute/api.py,3633,"all this code is related to changing the image, which can't happen in this code path, so it can all be removed.",FALSE
747,bfdaf3ff_f9f7b2f4,ae26aaacb12e2ccfca1ef0777441f3faab02d433,d2e13e6af091603228d858cc770b9089a91bd24a,nova/compute/manager.py,558,"not entirely sure why this is here... perhaps to prevent multiple copies of the reportclient's ProviderTree cache from being created?

If so, probably fine to just do this:

 @property
 def reportclient(self):
     return self._get_resource_tracker().reportclient

and not have the self._reportclient variable at all...

it's literally just a pointer redirection anyway.

Alternately, you could create the SchedulerReportClient() as an attribute of the compute manager and pass it as an arg to the ResourceTracker() constructor...",FUNCTION
748,3fce034c_554b5e86,82c79ceac30d7b97d68c2d71bdd0aae8c7038811,f389773f5255051f2f1cff4d0b0a08eafc0ac147,nova/tests/unit/privsep/test_libvirt.py,154,"I see os.O_NONBLOCK is 2048, so this happens to be safe, but if the bits overlapped, this wouldn't prove anything. Possibly worth an explanatory comment that we're actually relying on the value of os.O_NONBLOCK not overlapping with 32769. Or, if you're going that far, just hardcode the expected value as 34817.",EVOLVE
749,9fdfeff1_9c3bf637,2f21b1ba50e92311bc38426363ff09c495c81a05,a76eefed62db96fe51ef40e3209c187af3eb9834,nova/tests/functional/libvirt/test_reshape.py,115,"? I guess this is your way to fail if there is more than one key in mdevs? That's kind of gross IMO - why not just:

self.assertEqual(1, len(mdevs))?",FUNCTION
750,dfd5e7cf_b9b82c2a,e27c9c6eb25ced5403c2f9f203c9d5b84b865ddd,0582b9f9e41075fceb09e89290909b8fe01869d1,nova/conductor/tasks/live_migrate.py,323,"nit: don't think we need to wrap here, though I haven't checked",EVOLVE
751,9fdfeff1_6fd7e424,3f46eb1d971fddd98cbde2ce9ff3f11687c00e7b,29e5b0ad7bde210f95885656768f0480d06882c0,nova/api/openstack/compute/views/servers.py,649,nit: this can be a staticmethod,FUNCTION
752,5fc1f717_cabceb07,81b0e5a0680883d68d12253af64f8e10200df746,4ede35281160b8d988ef5b775b97d81950d0c6e1,nova/virt/ironic/driver.py,910,"It doesn't look like we save this in the cache anywhere (nor do we at L925). I guess the thinking is that we'll just wait and update it at the next loop anyway.However, the problem is that this makes two subsequent calls to get_info() return different data if use_cache isn't consistent. I dunno if that happens anywhere, but it'd be something I would try to avoid for the future when someone puts another call somewhere in a cleanup routine or something. Because you might've headed down a path based on non-cached info, and then fail to clean up (or do anything else) based on the cached info.",FUNCTION
753,9fdfeff1_b755ba52,fb10f7ed0cd1566da3e068490300b1ebd053af8f,d89579a66ac38fd1e30cea55306e6e7b69bab5b9,nova/virt/hardware.py,313,does the change to InvalidRequest get unit-tested anywhere?,DISCUSS
754,9fdfeff1_47f3760b,29d617457be6c5d8a9cd01dd5b533204166cada3,56811efa3583dfa3c03f9e43a9802bbe21e45bbd,nova/virt/libvirt/driver.py,7111,extra ws,EVOLVE
755,dfd5e7cf_6fdd1213,e27c9c6eb25ced5403c2f9f203c9d5b84b865ddd,0582b9f9e41075fceb09e89290909b8fe01869d1,nova/tests/unit/compute/test_compute_mgr.py,8462,"could we use somewhat valid values here, again on account of how poorly understood this stuff is",DISCUSS
756,9fdfeff1_f04dd5c3,e710df769b460b2a489cf620598504bc875c3b08,ecfdec5a6ed0de56c4a5b1649a17f5f229d9470b,nova/network/os_vif_util.py,296,"for anywone wondering why this is not VIFDirect
https://github.com/openstack/os-vif/blob/master/os_vif/objects/vif.py#L101-L119

VIFDirect is actully macvtap because reasons.
https://libvirt.org/formatdomain.html#elementsNICSDirect

we might remove or rename VIFDirect at somepoint once i confirm no one is using it for dirct mode sriov.",FALSE
757,9fdfeff1_894e5a36,35cbe9290cef244142522f6bcc253888460d09ea,ecea762eb9f6a15f1006ad574c5ab6c8a9cb24c5,nova/api/openstack/common.py,567,Side nit for future thinking - could we re-write this to just check the instance info cache for VIFs with a profile entry that has the 'allocation' key now?,DISCUSS
758,9fdfeff1_98d44249,e160cb69d99792049aba8511f3515cae8c8025f7,5283b464b5c4976224a8d7ea3898dfe3e6bec786,nova/virt/ironic/driver.py,726,"LOG formatting does not work this way, should be {""version"": ""1.46""}. Actually, why are you formatting a constant? :)",DISCUSS
759,3f79a3b5_c6666029,fcb26b5401ccd01e91577af4111d79b605788889,88951ca98e1b286b58aa1ad94f9af40b8260c01f,nova/exception.py,98,"This isn't *strictly* accurate anymore.

But it's probably fine.",FALSE
760,9fdfeff1_77a8b21f,a3dc1ac8b25e4ab1daf9216b234ed29b3955d56d,727b942a88a812afb7368b4d7d3c314a4f8554ed,nova/tests/functional/test_servers.py,5837,"not sure why you want to remove this comment, but okay. Sure, you test later in 6302 this, but meh.",EVOLVE
761,9fdfeff1_fb3f88b2,d9bd5b1377acf4468c89422fa471de6c8325d775,b0eb4c5f8c7768b2c5cefdb6c5b3e8688f65b1ba,nova/compute/multi_cell_list.py,427,Fix the alignment here.,EVOLVE
762,9fdfeff1_fb49c831,d9bd5b1377acf4468c89422fa471de6c8325d775,b0eb4c5f8c7768b2c5cefdb6c5b3e8688f65b1ba,nova/tests/unit/compute/test_instance_list.py,218,Seems you could copy and add a test based on this which passes cell_down_support=True and verify an exception isn't raised.,DISCUSS
763,9fdfeff1_0b46557c,cfc1cb218c2f4824819ecd36c391a251995f3a16,430baa37bf961e5a5bc1fa1956e13c52000150fa,nova/objects/instance_mapping.py,215,Huh? We haven't had to do this for years. The manifest takes care of this for us.,EVOLVE
764,5fc1f717_6f86b7de,8cd5d73dc180fc51b95637e9eeb6689fb773dae4,f58f73978e3c533304b06a4d1eb6abe3f229bc10,doc/source/conf.py,39,Why removed? Should make mention in commit message.,DISCUSS
765,9fdfeff1_b201f13a,87f4b2365837fc97175bcdefa2499ea23d92c948,0c8824b44d2f841d610296893f9a316f4f083d43,nova/tests/unit/api/openstack/compute/test_serversV21.py,7552,"We should also have a test wrinkle where image is not set so it would be an empty string.

So I think if you just added another test server which satisfies the conditionals (image, AZ and user_id) that would cover those.",FUNCTION
766,5fc1f717_26944837,bc718dd37c1505aa3784c8379b6544d1bae169b5,b4320d0bfe7908797af7f57cdca8c19cfa379ffe,nova/tests/unit/pci/test_request.py,74,nit: newline above here,EVOLVE
767,3f79a3b5_9384d358,ffc7d694de1aca84e46de3b4dfbc19d056aacf90,48beae986f0ec7845ac5b0138d8d2c085d87e9ae,nova/policies/servers.py,159,"Does this also affect resize? We count quota during resize to make sure the new flavor doesn't make the tenant go over quota.

https://github.com/openstack/nova/blob/6e8a69daf14a15fe0b0633f21f4112f19487e9da/nova/compute/api.py#L3426",DISCUSS
768,9fdfeff1_b7ea55a9,d0d51a653a25a651e204b940957d0eb3c85798e5,db5c52b9d8a87ea56907f072bf2b853eecdc36b4,nova/network/neutronv2/api.py,598,nit: this could be updated to mention dns_name as well.,EVOLVE
769,3f79a3b5_a6c6ef9a,36c992f72d988ff20e3e286c1065aa76db5aec03,08f3ae960623c94bdd997cacb3e81f04b4bbba69,nova/tests/unit/cmd/test_status.py,631,"We shouldn't be doing this mock here since we have a db backing this test, it looks like we should just call cn2.destroy() after creating it as you suggested, or just set allocation_ratios on it like I suggested:

https://review.openstack.org/#/c/613499/9/nova/tests/unit/cmd/test_status.py",EVOLVE
770,3f79a3b5_75d277d2,a2d72f673603f1f6487e09c78f36c27ebcb197a4,5d748001c2ffb1197ff991ca69a95865087f1010,nova/conf/workarounds.py,240,"I did a couple of tests with devstack and found that console.log truncation happens for a normal, non-rbd instance during both soft and hard reboot. FWIW.",EVOLVE
771,dfd5e7cf_a0b57bf0,05f9beac77d3481fe41baa3ae6fb4d35385e8d79,a8e992b1057a3c0c56478baaf6f090aad87438d4,nova/conf/libvirt.py,487,Is there any check in the code that prevents the use of the two flag together? What will happen if both flag is set?,DISCUSS
772,9fdfeff1_d7507e61,d02427f51823019974f2a5316e0cdd567be12711,104d79d8dd05fc49c4160b759d43291b874c5d28,nova/tests/unit/compute/test_compute_mgr.py,1823,same,DISCUSS
773,9fdfeff1_333ff425,131e37c61b699e555e8c7dff225e27b89ca3b4cf,29f9febba714e1e331ecbdbc077606603dfc3ca5,nova/network/neutronv2/api.py,1739,"We don't know, so let's say ""may be"".",EVOLVE
774,5fc1f717_8d6221d8,67d5970445818f2f245cf1b6d9d46c36fb220f04,29e5b0ad7bde210f95885656768f0480d06882c0,nova/objects/request_spec.py,542,"Seems like maybe all of these should have default=None and just use obj_set_defaults() here. This works too, but it's a little less obvious I think (hence all the comments).",FUNCTION
775,9fdfeff1_af27d9c7,1ad3466a277d695c46142fe7e45b91b34b7674dd,eb93d0cffd11fcfca97b3d4679a0043142a5d998,nova/api/openstack/compute/instance_actions.py,177,"How about putting NOTE why Nova needs to use instance.project_id here like the commit message?
Periodic tasks could be forgotten easily, and the NOTE could help us.

Nice work anyways.",EVOLVE
776,9fdfeff1_d65a8981,5b8f5a201d72c3e45938a1eb020c913fa0d51efe,c0cd8fe8c1cb217063eacfa8aa3d4d46093c71a0,nova/api/openstack/compute/servers.py,459,this doesn't seem to be true,EVOLVE
777,9fdfeff1_93e820b3,d4a0e470fe9987950bc84ae2f658232bde8d95c7,33aad0fe41d86721c869d7c0d47cede2e500188f,nova/tests/functional/notification_sample_tests/test_instance.py,1537,Here,FALSE
778,dfd5e7cf_7b1e660d,444441ec30e089761b7f4db68787b7b4e4dcf606,8d50d2ca84a654df23919b92c62bca4db88ad8e3,nova/block_device.py,527,I think this change should be done in the previous patch that introduce generate_device_name(),FALSE
779,5fc1f717_7bea01ad,82d2f6d2e399161d414e28b841323b9e8ad50563,f58f73978e3c533304b06a4d1eb6abe3f229bc10,nova/virt/libvirt/utils.py,557,...then you could remove this,FUNCTION
780,5fc1f717_2fcb0a1e,2f06b12623d446da0c398e681b3ee1fb68791d31,c3e3eede0916fa21015c4403f38a5ff0ae107f0b,nova/scheduler/host_manager.py,673,same as above,EVOLVE
781,ffb9cba7_dfd74e23,2341f82533effbd21c993199b8f01953f1e0e7c4,b7a018f1265d9e0354e26822d32cbdc789819c35,nova/virt/ironic/client_wrapper.py,132,"This should be lazy loaded.
> ""Adapter.get_endpoint %s"", ironic_url_none_reason)",FUNCTION
782,9fdfeff1_52515bd8,65910122ef5d66d6804c3138f16f7e989be162ee,1a5ba01451f59220d38c701184183d31d6bc9126,nova/objects/instance_mapping.py,251,"seems true, maybe we don't need to ignore these, is the consideration tha there could tones of delted instances and thats going to take alot of time?",FUNCTION
783,dfd5e7cf_a74a6724,5b2021575a618d603685b97b694934c857e6f9c6,1351f031b86418b49ea9fae82856e6b3e84cd1ce,nova/tests/unit/virt/libvirt/test_utils.py,523,ditto,FUNCTION
784,9fdfeff1_930d8090,131e37c61b699e555e8c7dff225e27b89ca3b4cf,29f9febba714e1e331ecbdbc077606603dfc3ca5,nova/tests/unit/network/test_neutronv2.py,4913,"I wouldn't have thought about using this, but it works. I probably would have mocked the LOG.warning call and assert it was called with the expected message, but this works and doesn't require mocking or caring what the logging level is.",FUNCTION
785,9fdfeff1_7b91aaf7,64d1984c85c040fcb62f803986f929ce80564aeb,ee57c92e8b675adf3f35de29f7cea9c9d042d44b,nova/compute/api.py,3572,We don't need to do this validation if same_instance_type is True (cold migration so the flavor doesn't change).,FUNCTION
786,9fdfeff1_067e4c69,44230773a53a10867d1485d2e8937b7a3510fae8,6efa3861a5a829ba5883ff191e2552b063028bb0,nova/scheduler/client/report.py,1655,"If you're having to do this, I'm inclined to say you should ditch @retries and use @retrying.retry instead - see aggregate_add_host and aggregate_remove_host.",FUNCTION
787,9fdfeff1_736186a8,bea316d479750452a42295d9980d9dac5a89934e,f5d236f868a598f8f241df759c516ec49e3779b0,nova/tests/unit/compute/test_compute_mgr.py,6612,Drop the intend a tab.,EVOLVE
788,bfdaf3ff_f90d7237,100ef6e2471a23c99e2f323d3a838dcca1fa9d43,562ba3958648cf3d7c0a1e23cd570baef69e9831,nova/privsep/linux_net.py,100,"It probably would have made more sense to combine the three of these, but that's a nice cleanup for later",EVOLVE
789,ffb9cba7_1b14fa9f,6eaa6db0ee01ee5a7b56bc3176914d85e697b96a,13278be9f265e237fc68ee60acfacaa1df68522e,nova/virt/ironic/client_wrapper.py,137,"Looks like this was handled since Ifc7b45d047c8882a41021e1604b74d17eac2e6e8 and that goes back to rocky so we should be good to backport at least that far, but it looks like before that there is an os_region_name kwarg (for queens) otherwise region_name would just be ignored. Reminder to myself for backports.",FALSE
790,9fdfeff1_4e3f46d6,94605380e00d0f433d4e66880e98e313f9ec5fb3,208db51fa1c4bb40fac2a75cc5be72e6a832c119,nova/scheduler/utils.py,1049,multiplier_name,EVOLVE
791,dfd5e7cf_397e7c6b,e27c9c6eb25ced5403c2f9f203c9d5b84b865ddd,0582b9f9e41075fceb09e89290909b8fe01869d1,nova/conductor/tasks/live_migrate.py,350,"I'm inclined to say we should just use for loops rather than dictionary comprehension here, as this is pretty tough to parse",FUNCTION
792,9fdfeff1_37d425e9,4f29c45b827160b9cee8604ac3dd4f87af373e78,34e595f2a7ac1cd16ea13d0e3a14899b89f94998,nova/tests/unit/api/openstack/compute/test_serversV21.py,3473,"you can wrap line like this:

(self.req.api_version_request =
       api_version_request.APIVersionRequest('2.70'))",FUNCTION
793,3f79a3b5_7c3b9199,953aaea65091ead541def6cf56f56a23d899d7c9,7217e38bafb75e8a613763835b64e48e6b2c8ece,nova/db/api.py,1243,"This should be updated like:

Get the root block device mapping for a given instance.",EVOLVE
794,9fdfeff1_a1007335,900fe1c2e8e90be914f283563c0664439db54b5a,95287619c9f59ea91537ac5789dda25aab41f5f6,nova/virt/libvirt/driver.py,5003,The else case is completely missing here. This is a functional change!,FUNCTION
795,9fdfeff1_c33e88b8,ae5f4cdcbc0896fb4ac67b3b76587da0b4e38190,d2a87a44468f91d5a468e1262e7e2fd8c7add35c,nova/tests/functional/regressions/test_bug_1815153.py,47,Why don't you test live migration *with* a requested destination host?,DISCUSS
796,3f79a3b5_74fc480b,57637821a5a9b064ebe999a138d14256da961429,cfd07002ba679aec993cf67d5b604b21240c4142,nova/objects/virtual_interface.py,171,"list comprehension?

  [x for x in old_vif_list if x.uuid == port.get('id')]",FUNCTION
797,9fdfeff1_8a72f1ac,c0fd216780cfa9c17da385af63fa743d40434fa0,fe88d9e2c33af94139dbae896b95dcc45c412798,nova/virt/libvirt/driver.py,4959,Looks like we're dropping the check for 'CONF.serial_console.enabled' from this code path? I'm guessing we shouldn't do that,DISCUSS
798,5fc1f717_4bd86a52,ddc0aba5a54377178a5b2748afe2718aabbc267e,3b4d1303d03e6df57ec28d4d72756bebd62d7115,nova/objects/instance_mapping.py,279,I don't get this conditional. Can someone explain why this is here?,DISCUSS
799,bfdaf3ff_2d317f0c,40a9d195de13e47eab37a07ccb9eb9518970875e,da98f4ba4554139b3901103aa0d26876b11e1d9a,nova/compute/provider_tree.py,262,"Recommend having get_provider_uuids() do one thing only. Consider adding a get_provider_uuids_in_tree() method that does the tree-traversal stuff you need to call from the resource tracker in these special circumstances. Having boolean arguments that change the returned result value or behaviour is a code smell, IMHO.",EVOLVE
800,3f79a3b5_624dcd92,80881918f676d218d076ca30a66214c312dd089f,a1dba961f0018a4995d208a290f4a859ce295840,nova/network/os_vif_util.py,502,unbound,EVOLVE
801,3f79a3b5_15ecc7ba,0ad0e879381eca21fae748cb5470b1e9818f8930,f13debf2f0e5377b9d0b0bbd9422c6a79d2cc611,nova/virt/powervm/driver.py,203,"though hast made a most grave mistake:

2018-10-31 22:08:01.683516 | ubuntu-xenial | ./nova/virt/powervm/driver.py:32:1: F401 'compute_utils' imported but unused",FUNCTION
802,9fdfeff1_26b522ce,5a8b0956f6a5e9ca2be4388129de7ca9728cc27b,3548cf59217f62966a21ea65a8cb744606431bd6,nova/objects/request_spec.py,762,is not supported,EVOLVE
803,3f79a3b5_772ee65b,47daa751efd52767841635bed3062843b96907be,a1dba961f0018a4995d208a290f4a859ce295840,nova/pci/manager.py,166,"This is confusing. A better comment would be useful here. I think the gist is, this block is removing tracked PCI devices from the manager if (a) the hypervisor is no longer reporting those devices or (b) the PCI passthrough whitelist is no longer matching the devices reported by the hypervisor.",EVOLVE
804,3f79a3b5_c4796381,4ebd2504bb27afac7184d254aa6556fe61493a5d,fae92384a3d2d3299f7e25419b16ec7534f9233a,nova/tests/unit/conductor/tasks/test_live_migrate.py,636,"Was this something your editor happened to do for you, or was there a more specific you did it?

People might declare it unrelated, but meh, it's a nice cleanup.",DISCUSS
805,3fce034c_d58dc331,c0db968abc47672abac9c2a99554cece5c642d2f,acd64d1d805ad36004bc4c23d74ed7490bd43857,nova/tests/unit/scheduler/test_utils.py,465,This should be fake-host or the compute node host value should be 'test'.,FUNCTION
806,9fdfeff1_afb70c21,3f46eb1d971fddd98cbde2ce9ff3f11687c00e7b,29e5b0ad7bde210f95885656768f0480d06882c0,nova/api/openstack/api_version_request.py,177,``POST /servers/{server_id}/action`` (rebuild),EVOLVE
807,5fc1f717_fc420c0f,43ce926dccae9e60611b1224ab06dcad8f650fce,b7bd97bc8896346e92d271a443d5ada9ab0074be,nova/compute/manager.py,1396,"I think this would be clearer as ""instance_uuids""",EVOLVE
808,9fdfeff1_0ddd4013,c5fc1126d9ff8b016d83c2026de7ada10df64cbd,b0f795e512416e3934a7e2663f22998f62248cba,nova/tests/functional/test_servers.py,6325,Same - would be good to assert the allocation was set on the port prior to detaching it.,FUNCTION
809,3fce034c_a4b6a1f9,7fb4515666333118c2a8ffb9ecda72b3c5543494,d569ade1703bd5811eea8dd987ecd84bd0337fac,nova/compute/manager.py,7189,"i think we can check for it and is_neutron in one conditional

i.e
if not utils.is_neutron() or self.driver.manages_port_binidings():
    return False",EVOLVE
810,3f79a3b5_c6fd59b9,364724ba6f7442cbaedcb270498cad549a571449,d1e38f06bb5282dd9bf81d979926a0ebbfd93caa,nova/image/glance.py,279,"it feels a little weird to me that we are calling methods by string value instead of just doing
self._client.list(context,**params)

i guess that would be part of the rewrite the module you were refering to in the commit.

anyway this makes sense its jsut intally i assumed
_client_method would be a http metod such as GET or POST but the fact its the name of a python method i find strange.

the change looks correct however based on what was stated in the commit message.",FUNCTION
811,5fc1f717_3386f015,74ef3a67096ca8203cd344e4ee32c71ab340ab1b,fd3b86d1c35efdd8356233863b8ad5b628df8d29,nova/tests/functional/integrated_helpers.py,249,Why is this removed? I guess because nothing is passing False to it anymore.,DISCUSS
812,dfd5e7cf_61aa19d3,0582b9f9e41075fceb09e89290909b8fe01869d1,18b4859568243f193a7ed36b197436ea158c921a,nova/pci/request.py,211,break?,FUNCTION
813,9fdfeff1_52744536,87f4b2365837fc97175bcdefa2499ea23d92c948,0c8824b44d2f841d610296893f9a316f4f083d43,nova/api/openstack/compute/views/servers.py,167,"nit: You might add, ""If 'flavor' is not in the instance then it is GET /servers/detail and we do not expose the flavor in the response when listing servers with details.""",EVOLVE
814,9fdfeff1_45f06a92,a1502ee01468630f53bfc16cba06a323c803489e,2b3ba2286a6d2733c33aecdbbacc576085b142fc,nova/compute/api.py,3596,"What about calling get_pci_requests_from_flavor here to validate the new flavor as mentioned:

https://review.openstack.org/#/c/620706/27/nova/api/openstack/compute/servers.py@a857",DISCUSS
815,9fdfeff1_75a11c46,1d44fbddefb11421523c8ae5815642da0e22f8ea,8364abecfafdbe2a7f65ea5e7b787bcbb6412844,nova/objects/request_spec.py,843,Ã¢Å“â€,DISCUSS
816,bfdaf3ff_da6c0b38,8f328c03b266b0d17da2f0e92ad319aa603c8e41,89c2d1056b3f37bad243c7468d974ded71336a0f,nova/compute/manager.py,2320,This is what I was mentioning from change I20a5e8e5e10dd505c1b24c208f919c6550e9d1a4 to get a more specific error message into the fault.,EVOLVE
817,9fdfeff1_38106459,c7413d9bf533397ee7f02e94baf3820dc4724644,55f455262144ab319a9ff480850aeece88b1dedb,nova/network/neutronv2/api.py,1374,"raise_exc=False isn't necessary since I477afdfce746d405adf77134f57670563fd575e1

(I realize this is a straight refactor; this could be cleaned up later.)",EVOLVE
818,9fdfeff1_b948688a,55f455262144ab319a9ff480850aeece88b1dedb,20a46ece5701c9798a5e0df12c944237cb1ece3e,nova/scheduler/client/report.py,1758,"This seems like good behavior, but why aren't we actually looking at them? For really any operation, if we grew a new allocation for the instance, maybe due to external influences like a new volume or network allocation, this could potentially be fooled, right?",DISCUSS
819,9fdfeff1_8f3cdfbf,d0d51a653a25a651e204b940957d0eb3c85798e5,db5c52b9d8a87ea56907f072bf2b853eecdc36b4,nova/network/neutronv2/api.py,1523,"nit: might be better to name this parameter ""client"" or ""neutron_user_client"".",EVOLVE
820,3f79a3b5_87c32659,a2d72f673603f1f6487e09c78f36c27ebcb197a4,5d748001c2ffb1197ff991ca69a95865087f1010,nova/conf/workarounds.py,224,"This is kind of code-speak. It would probably be more clear to say, ""using ``[libvirt]/images_type=rbd``.""",EVOLVE
821,5fc1f717_913b9c36,c49813ccfb1e50d4973dd79038fb32ee3c8c1b5e,a2d7ffba32585cce3da2212edc026be66d4ede66,nova/compute/manager.py,6724,"Can we please call this _free_pci_devices_for_instance() so that it is clear what this is doing? There is a very specific thing called ""instance allocations"" that refers to the placement allocation records for all the normal resources associated with an instance, and naming this method _free_instance_allocations() when it doesn't have anything to do with the ""instance allocations"" is supremely confusing.",EVOLVE
822,dfd5e7cf_dda41c0b,0637c5957a23eed1cedcf3d42b5bf6a7ca08d50d,208db51fa1c4bb40fac2a75cc5be72e6a832c119,nova/tests/unit/scheduler/test_utils.py,902,this should be same with your host1 obj,FUNCTION
823,5fc1f717_b34420b9,5e7b840e48eb480ba1955e6ba52fbcaf9884c3fa,cb5ad6d3c14caccfc2b222dc5d2f1f6c5e05da9c,nova/compute/api.py,566,I think we can remove this in a follow up as well.,EVOLVE
824,3f79a3b5_f76af680,47daa751efd52767841635bed3062843b96907be,a1dba961f0018a4995d208a290f4a859ce295840,nova/pci/manager.py,180,allocated,EVOLVE
825,5fc1f717_3a7d4a1c,ced9c58503ed539787deee4d540b201445d03419,99ad674c26fdacfff72d84624ee060cf0e33304b,nova/tests/unit/network/test_linux_net.py,977,"I think this is just whitespace damage, and not in a good way.",EVOLVE
826,9fdfeff1_2dc12455,c5fc1126d9ff8b016d83c2026de7ada10df64cbd,b0f795e512416e3934a7e2663f22998f62248cba,nova/tests/functional/integrated_helpers.py,356,"Another way to skin this cat is to wait for the interface_detach.end versioned notification, right? But maybe the test that is using this isn't using the fake_notifier so this is more generic.",FUNCTION
827,9fdfeff1_ce3c4932,debff531a8f0906cbdd38fbbb75e4c351d43412a,55f455262144ab319a9ff480850aeece88b1dedb,nova/network/neutronv2/api.py,1339,nit: extracting the calls into fucntion was not in the commit message but by doing so you have documented them significantly better then before so +1 :),DISCUSS
828,5fc1f717_3cc15830,3b86bba2dc4fc64e5768ae90267c20c095eef9fb,926e584136e7dce59f32065292aa4eb8120f628c,nova/cmd/manage.py,1911,"I don't think I had an else on this because the if block above either returns or raises, and it still looks weird to me to have an else block here since we wouldn't hit this code regardless, but I suppose I should look to see what's changed after this.",EVOLVE
829,9fdfeff1_f3440cba,131e37c61b699e555e8c7dff225e27b89ca3b4cf,29f9febba714e1e331ecbdbc077606603dfc3ca5,nova/network/neutronv2/api.py,1740,Throw the instance=instance kwarg in the warning() call as well.,EVOLVE
830,9fdfeff1_d62c569a,8c1c0e2b2bd028d894ed60b24f1a7a2ba54d0215,95287619c9f59ea91537ac5789dda25aab41f5f6,nova/api/openstack/compute/views/servers.py,143,Same as above - why no links?,DISCUSS
831,9fdfeff1_0e20119b,35737e27d7e05068fddb0cc4fda3b7d5aeadb307,73c4c87a0f726b1d65e29789638261d8a6d61231,nova/tests/functional/libvirt/test_reshape.py,104,"likewise, could use report client methods to pull the provider tree",DISCUSS
832,3f79a3b5_0eb751d3,c6380461f02b1a95551f26d27fd0af21f4bbb721,c9dca64fa64005e5bea327f06a7a3f4821ab72b1,nova/api/openstack/compute/services.py,247,"Yet another location where the service and compute node concept is being equated. :( They are not the same. There can be thousands of compute node records (and thus, resource provider records) associated with a single nova-compute service when Ironic is in use. This code is just flat-out buggy for Ironic...",FUNCTION
833,9fdfeff1_4d17c8ef,c5fc1126d9ff8b016d83c2026de7ada10df64cbd,b0f795e512416e3934a7e2663f22998f62248cba,nova/scheduler/client/report.py,1758,"And we might have a chance on retry because if we failed on a generation conflict, then on the next pass we'd fetch the current allocations with the current generation. At least that is the idea correct?",FUNCTION
834,5fc1f717_bfe4b50f,71e5c9ea4da49e6ef86cc176ac24216186db1092,3aa702686ba0e01e8931585636da8d9535098923,nova/hacking/checks.py,861,Merge docstrings,EVOLVE
835,3fce034c_ab3f6923,790b1dda86117acf4ce557f4d9e970d2484f1826,5868303f2c33021310eb4fade97828ef1757dc6b,nova/tests/functional/api_sample_tests/test_cells.py,17,"pep8 failure:

./nova/tests/functional/api_sample_tests/test_cells.py:17:1: F401 'api_client' imported but unused",FUNCTION
836,9fdfeff1_6d9c47bf,f5d236f868a598f8f241df759c516ec49e3779b0,2fc904acf6d13fed8f81a9dbb88a1bfce06287da,nova/tests/unit/conductor/test_conductor.py,2104,"These would be better as Mock.assert_not_called() and Mock.assert_called_once() because if they fail they'll give better error messages than ""False is not True"" etc.",FUNCTION
837,5fc1f717_3b482c5a,a84a40676dcb12608363210072049bf01d720073,7231f7dee10fa8f9e6cead026f6a5ae3f5b15ae4,nova/privsep/libvirt.py,288,x,EVOLVE
838,3f79a3b5_93fd7d0b,7b6e01396c102bf37e0e2c08c99cd7319dbd02dc,fd7ca473daef93548bc11bf2bd8ae74a6bd7e817,nova/scheduler/client/report.py,794,"traits, aggregates and inventories",EVOLVE
